image_id,image_path,device_type,field_name,field_label,manual_value,quality_tags
ENG-0048,data/images/ENG-0048.jpg,堆场口,equipment_status,设备状态,停用,tilt|small_font
ENG-0048,data/images/ENG-0048.jpg,堆场口,date,日期,2026-06-19,tilt|small_font
ENG-0049,data/images/ENG-0049.jpg,桥吊,qc_id,桥吊编号,QC-09,low_light
ENG-0049,data/images/ENG-0049.jpg,桥吊,rtg_id,龙门吊编号,RTG-10,low_light
ENG-0049,data/images/ENG-0049.jpg,桥吊,yard_gate,堆场口,YARD-D9,low_light
ENG-0049,data/images/ENG-0049.jpg,桥吊,work_area,作业区域,A-14,low_light
ENG-0049,data/images/ENG-0049.jpg,桥吊,equipment_status,设备状态,维修中,low_light
ENG-0049,data/images/ENG-0049.jpg,桥吊,date,日期,2026-06-20,low_light
ENG-0050,data/images/ENG-0050.jpg,混合作业牌,qc_id,桥吊编号,QC-03,complex_bg
ENG-0050,data/images/ENG-0050.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-24,complex_bg
ENG-0050,data/images/ENG-0050.jpg,混合作业牌,yard_gate,堆场口,YARD-D6,complex_bg
ENG-0050,data/images/ENG-0050.jpg,混合作业牌,work_area,作业区域,C-08,complex_bg
ENG-0050,data/images/ENG-0050.jpg,混合作业牌,equipment_status,设备状态,正常,complex_bg
ENG-0050,data/images/ENG-0050.jpg,混合作业牌,date,日期,2026-06-21,complex_bg
ENG-0051,data/images/ENG-0051.jpg,混合作业牌,qc_id,桥吊编号,QC-24,noise
ENG-0051,data/images/ENG-0051.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-08,noise
ENG-0051,data/images/ENG-0051.jpg,混合作业牌,yard_gate,堆场口,YARD-E6,noise
ENG-0051,data/images/ENG-0051.jpg,混合作业牌,work_area,作业区域,B-02,noise
ENG-0051,data/images/ENG-0051.jpg,混合作业牌,equipment_status,设备状态,维修中,noise
ENG-0051,data/images/ENG-0051.jpg,混合作业牌,date,日期,2026-06-22,noise
ENG-0052,data/images/ENG-0052.jpg,堆场口,qc_id,桥吊编号,QC-14,
ENG-0052,data/images/ENG-0052.jpg,堆场口,rtg_id,龙门吊编号,RTG-03,
ENG-0052,data/images/ENG-0052.jpg,堆场口,yard_gate,堆场口,YARD-C7,
ENG-0052,data/images/ENG-0052.jpg,堆场口,work_area,作业区域,B-26,
ENG-0052,data/images/ENG-0052.jpg,堆场口,equipment_status,设备状态,正常,
ENG-0052,data/images/ENG-0052.jpg,堆场口,date,日期,2026-06-23,
ENG-0053,data/images/ENG-0053.jpg,堆场口,qc_id,桥吊编号,QC-34,small_font
ENG-0053,data/images/ENG-0053.jpg,堆场口,rtg_id,龙门吊编号,RTG-13,small_font
ENG-0053,data/images/ENG-0053.jpg,堆场口,yard_gate,堆场口,YARD-B2,small_font
ENG-0053,data/images/ENG-0053.jpg,堆场口,work_area,作业区域,A-12,small_font
ENG-0053,data/images/ENG-0053.jpg,堆场口,equipment_status,设备状态,待检,small_font
ENG-0053,data/images/ENG-0053.jpg,堆场口,date,日期,2026-06-24,small_font
ENG-0054,data/images/ENG-0054.jpg,龙门吊,qc_id,桥吊编号,QC-02,tilt|blur
ENG-0054,data/images/ENG-0054.jpg,龙门吊,rtg_id,龙门吊编号,RTG-12,tilt|blur
ENG-0054,data/images/ENG-0054.jpg,龙门吊,yard_gate,堆场口,YARD-H9,tilt|blur
ENG-0054,data/images/ENG-0054.jpg,龙门吊,work_area,作业区域,D-02,tilt|blur
ENG-0054,data/images/ENG-0054.jpg,龙门吊,equipment_status,设备状态,待检,tilt|blur
ENG-0054,data/images/ENG-0054.jpg,龙门吊,date,日期,2026-06-25,tilt|blur
ENG-0055,data/images/ENG-0055.jpg,堆场口,qc_id,桥吊编号,QC-01,tilt
ENG-0055,data/images/ENG-0055.jpg,堆场口,rtg_id,龙门吊编号,RTG-21,tilt
ENG-0055,data/images/ENG-0055.jpg,堆场口,yard_gate,堆场口,YARD-D4,tilt
ENG-0055,data/images/ENG-0055.jpg,堆场口,work_area,作业区域,C-23,tilt
ENG-0055,data/images/ENG-0055.jpg,堆场口,equipment_status,设备状态,待检,tilt
ENG-0055,data/images/ENG-0055.jpg,堆场口,date,日期,2026-06-26,tilt
ENG-0056,data/images/ENG-0056.jpg,堆场口,qc_id,桥吊编号,QC-32,small_font
ENG-0056,data/images/ENG-0056.jpg,堆场口,rtg_id,龙门吊编号,RTG-12,small_font
ENG-0056,data/images/ENG-0056.jpg,堆场口,yard_gate,堆场口,YARD-C7,small_font
ENG-0056,data/images/ENG-0056.jpg,堆场口,work_area,作业区域,C-03,small_font
ENG-0056,data/images/ENG-0056.jpg,堆场口,equipment_status,设备状态,维修中,small_font
ENG-0056,data/images/ENG-0056.jpg,堆场口,date,日期,2026-06-27,small_font
ENG-0057,data/images/ENG-0057.jpg,桥吊,qc_id,桥吊编号,QC-29,
ENG-0057,data/images/ENG-0057.jpg,桥吊,rtg_id,龙门吊编号,RTG-26,
ENG-0057,data/images/ENG-0057.jpg,桥吊,yard_gate,堆场口,YARD-D9,
ENG-0057,data/images/ENG-0057.jpg,桥吊,work_area,作业区域,C-05,
ENG-0057,data/images/ENG-0057.jpg,桥吊,equipment_status,设备状态,正常,
ENG-0057,data/images/ENG-0057.jpg,桥吊,date,日期,2026-06-28,
ENG-0058,data/images/ENG-0058.jpg,龙门吊,qc_id,桥吊编号,QC-34,compression|noise
ENG-0058,data/images/ENG-0058.jpg,龙门吊,rtg_id,龙门吊编号,RTG-13,compression|noise
ENG-0058,data/images/ENG-0058.jpg,龙门吊,yard_gate,堆场口,YARD-F1,compression|noise
ENG-0058,data/images/ENG-0058.jpg,龙门吊,work_area,作业区域,C-02,compression|noise
ENG-0058,data/images/ENG-0058.jpg,龙门吊,equipment_status,设备状态,待检,compression|noise
ENG-0058,data/images/ENG-0058.jpg,龙门吊,date,日期,2026-06-29,compression|noise
ENG-0059,data/images/ENG-0059.jpg,桥吊,qc_id,桥吊编号,QC-21,complex_bg
ENG-0059,data/images/ENG-0059.jpg,桥吊,rtg_id,龙门吊编号,RTG-02,complex_bg
ENG-0059,data/images/ENG-0059.jpg,桥吊,yard_gate,堆场口,YARD-C2,complex_bg
ENG-0059,data/images/ENG-0059.jpg,桥吊,work_area,作业区域,D-20,complex_bg
ENG-0059,data/images/ENG-0059.jpg,桥吊,equipment_status,设备状态,正常,complex_bg
ENG-0059,data/images/ENG-0059.jpg,桥吊,date,日期,2026-06-30,complex_bg
ENG-0060,data/images/ENG-0060.jpg,龙门吊,qc_id,桥吊编号,QC-22,complex_bg
ENG-0060,data/images/ENG-0060.jpg,龙门吊,rtg_id,龙门吊编号,RTG-24,complex_bg
ENG-0060,data/images/ENG-0060.jpg,龙门吊,yard_gate,堆场口,YARD-C1,complex_bg
ENG-0060,data/images/ENG-0060.jpg,龙门吊,work_area,作业区域,D-21,complex_bg
ENG-0060,data/images/ENG-0060.jpg,龙门吊,equipment_status,设备状态,停用,complex_bg
ENG-0060,data/images/ENG-0060.jpg,龙门吊,date,日期,2026-06-01,complex_bg
ENG-0061,data/images/ENG-0061.jpg,堆场口,qc_id,桥吊编号,QC-23,small_font|complex_bg
ENG-0061,data/images/ENG-0061.jpg,堆场口,rtg_id,龙门吊编号,RTG-10,small_font|complex_bg
ENG-0061,data/images/ENG-0061.jpg,堆场口,yard_gate,堆场口,YARD-A2,small_font|complex_bg
ENG-0061,data/images/ENG-0061.jpg,堆场口,work_area,作业区域,A-19,small_font|complex_bg
ENG-0061,data/images/ENG-0061.jpg,堆场口,equipment_status,设备状态,正常,small_font|complex_bg
ENG-0061,data/images/ENG-0061.jpg,堆场口,date,日期,2026-06-02,small_font|complex_bg
ENG-0062,data/images/ENG-0062.jpg,龙门吊,qc_id,桥吊编号,QC-27,noise
ENG-0062,data/images/ENG-0062.jpg,龙门吊,rtg_id,龙门吊编号,RTG-14,noise
ENG-0062,data/images/ENG-0062.jpg,龙门吊,yard_gate,堆场口,YARD-B5,noise
ENG-0062,data/images/ENG-0062.jpg,龙门吊,work_area,作业区域,B-11,noise
ENG-0062,data/images/ENG-0062.jpg,龙门吊,equipment_status,设备状态,停用,noise
ENG-0062,data/images/ENG-0062.jpg,龙门吊,date,日期,2026-06-03,noise
ENG-0063,data/images/ENG-0063.jpg,堆场口,qc_id,桥吊编号,QC-23,blur
ENG-0063,data/images/ENG-0063.jpg,堆场口,rtg_id,龙门吊编号,RTG-21,blur
ENG-0063,data/images/ENG-0063.jpg,堆场口,yard_gate,堆场口,YARD-G1,blur
ENG-0063,data/images/ENG-0063.jpg,堆场口,work_area,作业区域,D-28,blur
ENG-0063,data/images/ENG-0063.jpg,堆场口,equipment_status,设备状态,维修中,blur
ENG-0063,data/images/ENG-0063.jpg,堆场口,date,日期,2026-06-04,blur
ENG-0064,data/images/ENG-0064.jpg,混合作业牌,qc_id,桥吊编号,QC-26,occlusion
ENG-0064,data/images/ENG-0064.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-02,occlusion
ENG-0064,data/images/ENG-0064.jpg,混合作业牌,yard_gate,堆场口,YARD-H2,occlusion
ENG-0064,data/images/ENG-0064.jpg,混合作业牌,work_area,作业区域,C-06,occlusion
ENG-0064,data/images/ENG-0064.jpg,混合作业牌,equipment_status,设备状态,维修中,occlusion
ENG-0064,data/images/ENG-0064.jpg,混合作业牌,date,日期,2026-06-05,occlusion
ENG-0065,data/images/ENG-0065.jpg,混合作业牌,qc_id,桥吊编号,QC-07,blur
ENG-0065,data/images/ENG-0065.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-20,blur
ENG-0065,data/images/ENG-0065.jpg,混合作业牌,yard_gate,堆场口,YARD-E3,blur
ENG-0065,data/images/ENG-0065.jpg,混合作业牌,work_area,作业区域,A-13,blur
ENG-0065,data/images/ENG-0065.jpg,混合作业牌,equipment_status,设备状态,维修中,blur
ENG-0065,data/images/ENG-0065.jpg,混合作业牌,date,日期,2026-06-06,blur
ENG-0066,data/images/ENG-0066.jpg,堆场口,qc_id,桥吊编号,QC-04,small_font|compression
ENG-0066,data/images/ENG-0066.jpg,堆场口,rtg_id,龙门吊编号,RTG-21,small_font|compression
ENG-0066,data/images/ENG-0066.jpg,堆场口,yard_gate,堆场口,YARD-E8,small_font|compression
ENG-0066,data/images/ENG-0066.jpg,堆场口,work_area,作业区域,A-18,small_font|compression
ENG-0066,data/images/ENG-0066.jpg,堆场口,equipment_status,设备状态,正常,small_font|compression
ENG-0066,data/images/ENG-0066.jpg,堆场口,date,日期,2026-06-07,small_font|compression
ENG-0067,data/images/ENG-0067.jpg,龙门吊,qc_id,桥吊编号,QC-12,small_font
ENG-0067,data/images/ENG-0067.jpg,龙门吊,rtg_id,龙门吊编号,RTG-08,small_font
ENG-0067,data/images/ENG-0067.jpg,龙门吊,yard_gate,堆场口,YARD-F3,small_font
ENG-0067,data/images/ENG-0067.jpg,龙门吊,work_area,作业区域,D-23,small_font
ENG-0067,data/images/ENG-0067.jpg,龙门吊,equipment_status,设备状态,停用,small_font
ENG-0067,data/images/ENG-0067.jpg,龙门吊,date,日期,2026-06-08,small_font
ENG-0068,data/images/ENG-0068.jpg,堆场口,qc_id,桥吊编号,QC-07,small_font|blur
ENG-0068,data/images/ENG-0068.jpg,堆场口,rtg_id,龙门吊编号,RTG-04,small_font|blur
ENG-0068,data/images/ENG-0068.jpg,堆场口,yard_gate,堆场口,YARD-A4,small_font|blur
ENG-0068,data/images/ENG-0068.jpg,堆场口,work_area,作业区域,B-28,small_font|blur
ENG-0068,data/images/ENG-0068.jpg,堆场口,equipment_status,设备状态,维修中,small_font|blur
ENG-0068,data/images/ENG-0068.jpg,堆场口,date,日期,2026-06-09,small_font|blur
ENG-0069,data/images/ENG-0069.jpg,桥吊,qc_id,桥吊编号,QC-06,
ENG-0069,data/images/ENG-0069.jpg,桥吊,rtg_id,龙门吊编号,RTG-26,
ENG-0069,data/images/ENG-0069.jpg,桥吊,yard_gate,堆场口,YARD-D4,
ENG-0069,data/images/ENG-0069.jpg,桥吊,work_area,作业区域,D-23,
ENG-0069,data/images/ENG-0069.jpg,桥吊,equipment_status,设备状态,待检,
ENG-0069,data/images/ENG-0069.jpg,桥吊,date,日期,2026-06-10,
ENG-0070,data/images/ENG-0070.jpg,堆场口,qc_id,桥吊编号,QC-27,low_light
ENG-0070,data/images/ENG-0070.jpg,堆场口,rtg_id,龙门吊编号,RTG-03,low_light
ENG-0070,data/images/ENG-0070.jpg,堆场口,yard_gate,堆场口,YARD-A2,low_light
ENG-0070,data/images/ENG-0070.jpg,堆场口,work_area,作业区域,A-06,low_light
ENG-0070,data/images/ENG-0070.jpg,堆场口,equipment_status,设备状态,维修中,low_light
ENG-0070,data/images/ENG-0070.jpg,堆场口,date,日期,2026-06-11,low_light
ENG-0071,data/images/ENG-0071.jpg,桥吊,qc_id,桥吊编号,QC-26,complex_bg|compression
ENG-0071,data/images/ENG-0071.jpg,桥吊,rtg_id,龙门吊编号,RTG-28,complex_bg|compression
ENG-0071,data/images/ENG-0071.jpg,桥吊,yard_gate,堆场口,YARD-E4,complex_bg|compression
ENG-0071,data/images/ENG-0071.jpg,桥吊,work_area,作业区域,A-19,complex_bg|compression
ENG-0071,data/images/ENG-0071.jpg,桥吊,equipment_status,设备状态,正常,complex_bg|compression
ENG-0071,data/images/ENG-0071.jpg,桥吊,date,日期,2026-06-12,complex_bg|compression
ENG-0072,data/images/ENG-0072.jpg,桥吊,qc_id,桥吊编号,QC-14,blur|low_light
ENG-0072,data/images/ENG-0072.jpg,桥吊,rtg_id,龙门吊编号,RTG-18,blur|low_light
ENG-0072,data/images/ENG-0072.jpg,桥吊,yard_gate,堆场口,YARD-D7,blur|low_light
ENG-0072,data/images/ENG-0072.jpg,桥吊,work_area,作业区域,B-30,blur|low_light
ENG-0072,data/images/ENG-0072.jpg,桥吊,equipment_status,设备状态,维修中,blur|low_light
ENG-0072,data/images/ENG-0072.jpg,桥吊,date,日期,2026-06-13,blur|low_light
ENG-0073,data/images/ENG-0073.jpg,堆场口,qc_id,桥吊编号,QC-34,occlusion|compression|small_font
ENG-0073,data/images/ENG-0073.jpg,堆场口,rtg_id,龙门吊编号,RTG-15,occlusion|compression|small_font
ENG-0073,data/images/ENG-0073.jpg,堆场口,yard_gate,堆场口,YARD-D9,occlusion|compression|small_font
ENG-0073,data/images/ENG-0073.jpg,堆场口,work_area,作业区域,B-09,occlusion|compression|small_font
ENG-0073,data/images/ENG-0073.jpg,堆场口,equipment_status,设备状态,维修中,occlusion|compression|small_font
ENG-0073,data/images/ENG-0073.jpg,堆场口,date,日期,2026-06-14,occlusion|compression|small_font
ENG-0074,data/images/ENG-0074.jpg,混合作业牌,qc_id,桥吊编号,QC-24,small_font|tilt
ENG-0074,data/images/ENG-0074.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-26,small_font|tilt
ENG-0074,data/images/ENG-0074.jpg,混合作业牌,yard_gate,堆场口,YARD-E3,small_font|tilt
ENG-0074,data/images/ENG-0074.jpg,混合作业牌,work_area,作业区域,B-06,small_font|tilt
ENG-0074,data/images/ENG-0074.jpg,混合作业牌,equipment_status,设备状态,待检,small_font|tilt
ENG-0074,data/images/ENG-0074.jpg,混合作业牌,date,日期,2026-06-15,small_font|tilt
ENG-0075,data/images/ENG-0075.jpg,桥吊,qc_id,桥吊编号,QC-06,tilt|low_light
ENG-0075,data/images/ENG-0075.jpg,桥吊,rtg_id,龙门吊编号,RTG-23,tilt|low_light
ENG-0075,data/images/ENG-0075.jpg,桥吊,yard_gate,堆场口,YARD-C8,tilt|low_light
ENG-0075,data/images/ENG-0075.jpg,桥吊,work_area,作业区域,C-25,tilt|low_light
ENG-0075,data/images/ENG-0075.jpg,桥吊,equipment_status,设备状态,维修中,tilt|low_light
ENG-0075,data/images/ENG-0075.jpg,桥吊,date,日期,2026-06-16,tilt|low_light
ENG-0076,data/images/ENG-0076.jpg,龙门吊,qc_id,桥吊编号,QC-22,
ENG-0076,data/images/ENG-0076.jpg,龙门吊,rtg_id,龙门吊编号,RTG-24,
ENG-0076,data/images/ENG-0076.jpg,龙门吊,yard_gate,堆场口,YARD-C9,
ENG-0076,data/images/ENG-0076.jpg,龙门吊,work_area,作业区域,B-22,
ENG-0076,data/images/ENG-0076.jpg,龙门吊,equipment_status,设备状态,维修中,
ENG-0076,data/images/ENG-0076.jpg,龙门吊,date,日期,2026-06-17,
ENG-0077,data/images/ENG-0077.jpg,龙门吊,qc_id,桥吊编号,QC-21,complex_bg
ENG-0077,data/images/ENG-0077.jpg,龙门吊,rtg_id,龙门吊编号,RTG-26,complex_bg
ENG-0077,data/images/ENG-0077.jpg,龙门吊,yard_gate,堆场口,YARD-B7,complex_bg
ENG-0077,data/images/ENG-0077.jpg,龙门吊,work_area,作业区域,B-19,complex_bg
ENG-0077,data/images/ENG-0077.jpg,龙门吊,equipment_status,设备状态,正常,complex_bg
ENG-0077,data/images/ENG-0077.jpg,龙门吊,date,日期,2026-06-18,complex_bg
ENG-0078,data/images/ENG-0078.jpg,桥吊,qc_id,桥吊编号,QC-07,
ENG-0078,data/images/ENG-0078.jpg,桥吊,rtg_id,龙门吊编号,RTG-28,
ENG-0078,data/images/ENG-0078.jpg,桥吊,yard_gate,堆场口,YARD-D8,
ENG-0078,data/images/ENG-0078.jpg,桥吊,work_area,作业区域,A-05,
ENG-0078,data/images/ENG-0078.jpg,桥吊,equipment_status,设备状态,正常,
ENG-0078,data/images/ENG-0078.jpg,桥吊,date,日期,2026-06-19,
ENG-0079,data/images/ENG-0079.jpg,龙门吊,qc_id,桥吊编号,QC-29,compression|blur
ENG-0079,data/images/ENG-0079.jpg,龙门吊,rtg_id,龙门吊编号,RTG-07,compression|blur
ENG-0079,data/images/ENG-0079.jpg,龙门吊,yard_gate,堆场口,YARD-B6,compression|blur
ENG-0079,data/images/ENG-0079.jpg,龙门吊,work_area,作业区域,B-07,compression|blur
ENG-0079,data/images/ENG-0079.jpg,龙门吊,equipment_status,设备状态,待检,compression|blur
ENG-0079,data/images/ENG-0079.jpg,龙门吊,date,日期,2026-06-20,compression|blur
ENG-0080,data/images/ENG-0080.jpg,龙门吊,qc_id,桥吊编号,QC-19,small_font|tilt
ENG-0080,data/images/ENG-0080.jpg,龙门吊,rtg_id,龙门吊编号,RTG-04,small_font|tilt
ENG-0080,data/images/ENG-0080.jpg,龙门吊,yard_gate,堆场口,YARD-C5,small_font|tilt
ENG-0080,data/images/ENG-0080.jpg,龙门吊,work_area,作业区域,C-11,small_font|tilt
ENG-0080,data/images/ENG-0080.jpg,龙门吊,equipment_status,设备状态,维修中,small_font|tilt
ENG-0080,data/images/ENG-0080.jpg,龙门吊,date,日期,2026-06-21,small_font|tilt
ENG-0081,data/images/ENG-0081.jpg,混合作业牌,qc_id,桥吊编号,QC-32,
ENG-0081,data/images/ENG-0081.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-26,
ENG-0081,data/images/ENG-0081.jpg,混合作业牌,yard_gate,堆场口,YARD-C7,
ENG-0081,data/images/ENG-0081.jpg,混合作业牌,work_area,作业区域,B-26,
ENG-0081,data/images/ENG-0081.jpg,混合作业牌,equipment_status,设备状态,待检,
ENG-0081,data/images/ENG-0081.jpg,混合作业牌,date,日期,2026-06-22,
ENG-0082,data/images/ENG-0082.jpg,堆场口,qc_id,桥吊编号,QC-26,noise|tilt
ENG-0082,data/images/ENG-0082.jpg,堆场口,rtg_id,龙门吊编号,RTG-22,noise|tilt
ENG-0082,data/images/ENG-0082.jpg,堆场口,yard_gate,堆场口,YARD-E4,noise|tilt
ENG-0082,data/images/ENG-0082.jpg,堆场口,work_area,作业区域,A-27,noise|tilt
ENG-0082,data/images/ENG-0082.jpg,堆场口,equipment_status,设备状态,待检,noise|tilt
ENG-0082,data/images/ENG-0082.jpg,堆场口,date,日期,2026-06-23,noise|tilt
ENG-0083,data/images/ENG-0083.jpg,桥吊,qc_id,桥吊编号,QC-29,low_light
ENG-0083,data/images/ENG-0083.jpg,桥吊,rtg_id,龙门吊编号,RTG-23,low_light
ENG-0083,data/images/ENG-0083.jpg,桥吊,yard_gate,堆场口,YARD-G2,low_light
ENG-0083,data/images/ENG-0083.jpg,桥吊,work_area,作业区域,A-19,low_light
ENG-0083,data/images/ENG-0083.jpg,桥吊,equipment_status,设备状态,待检,low_light
ENG-0083,data/images/ENG-0083.jpg,桥吊,date,日期,2026-06-24,low_light
ENG-0084,data/images/ENG-0084.jpg,混合作业牌,qc_id,桥吊编号,QC-24,low_light|noise
ENG-0084,data/images/ENG-0084.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-04,low_light|noise
ENG-0084,data/images/ENG-0084.jpg,混合作业牌,yard_gate,堆场口,YARD-C5,low_light|noise
ENG-0084,data/images/ENG-0084.jpg,混合作业牌,work_area,作业区域,B-09,low_light|noise
ENG-0084,data/images/ENG-0084.jpg,混合作业牌,equipment_status,设备状态,维修中,low_light|noise
ENG-0084,data/images/ENG-0084.jpg,混合作业牌,date,日期,2026-06-25,low_light|noise
ENG-0085,data/images/ENG-0085.jpg,龙门吊,qc_id,桥吊编号,QC-02,low_light|blur|occlusion
ENG-0085,data/images/ENG-0085.jpg,龙门吊,rtg_id,龙门吊编号,RTG-15,low_light|blur|occlusion
ENG-0085,data/images/ENG-0085.jpg,龙门吊,yard_gate,堆场口,YARD-A3,low_light|blur|occlusion
ENG-0085,data/images/ENG-0085.jpg,龙门吊,work_area,作业区域,C-03,low_light|blur|occlusion
ENG-0085,data/images/ENG-0085.jpg,龙门吊,equipment_status,设备状态,维修中,low_light|blur|occlusion
ENG-0085,data/images/ENG-0085.jpg,龙门吊,date,日期,2026-06-26,low_light|blur|occlusion
ENG-0086,data/images/ENG-0086.jpg,混合作业牌,qc_id,桥吊编号,QC-21,compression
ENG-0086,data/images/ENG-0086.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-22,compression
ENG-0086,data/images/ENG-0086.jpg,混合作业牌,yard_gate,堆场口,YARD-C4,compression
ENG-0086,data/images/ENG-0086.jpg,混合作业牌,work_area,作业区域,D-02,compression
ENG-0086,data/images/ENG-0086.jpg,混合作业牌,equipment_status,设备状态,待检,compression
ENG-0086,data/images/ENG-0086.jpg,混合作业牌,date,日期,2026-06-27,compression
ENG-0087,data/images/ENG-0087.jpg,桥吊,qc_id,桥吊编号,QC-03,
ENG-0087,data/images/ENG-0087.jpg,桥吊,rtg_id,龙门吊编号,RTG-21,
ENG-0087,data/images/ENG-0087.jpg,桥吊,yard_gate,堆场口,YARD-D6,
ENG-0087,data/images/ENG-0087.jpg,桥吊,work_area,作业区域,D-15,
ENG-0087,data/images/ENG-0087.jpg,桥吊,equipment_status,设备状态,正常,
ENG-0087,data/images/ENG-0087.jpg,桥吊,date,日期,2026-06-28,
ENG-0088,data/images/ENG-0088.jpg,混合作业牌,qc_id,桥吊编号,QC-10,compression|tilt
ENG-0088,data/images/ENG-0088.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-27,compression|tilt
ENG-0088,data/images/ENG-0088.jpg,混合作业牌,yard_gate,堆场口,YARD-D1,compression|tilt
ENG-0088,data/images/ENG-0088.jpg,混合作业牌,work_area,作业区域,C-30,compression|tilt
ENG-0088,data/images/ENG-0088.jpg,混合作业牌,equipment_status,设备状态,待检,compression|tilt
ENG-0088,data/images/ENG-0088.jpg,混合作业牌,date,日期,2026-06-29,compression|tilt
ENG-0089,data/images/ENG-0089.jpg,混合作业牌,qc_id,桥吊编号,QC-17,low_light|tilt
ENG-0089,data/images/ENG-0089.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-22,low_light|tilt
